date;isPartial;type_voedsel;product;keyword;interest
2019-10-20;False;fruit;pear;peer;61
2019-10-27;False;fruit;pear;peer;44
2019-11-03;False;fruit;pear;peer;52
2019-11-10;False;fruit;pear;peer;43
2019-11-17;False;fruit;pear;peer;41
2019-11-24;False;fruit;pear;peer;40
2019-12-01;False;fruit;pear;peer;62
2019-12-08;False;fruit;pear;peer;58
2019-12-15;False;fruit;pear;peer;47
2019-12-22;False;fruit;pear;peer;100
2019-12-29;False;fruit;pear;peer;56
2020-01-05;False;fruit;pear;peer;43
2020-01-12;False;fruit;pear;peer;46
2020-01-19;False;fruit;pear;peer;55
2020-01-26;False;fruit;pear;peer;44
2020-02-02;False;fruit;pear;peer;59
2020-02-09;False;fruit;pear;peer;62
2020-02-16;False;fruit;pear;peer;44
2020-02-23;False;fruit;pear;peer;28
2020-03-01;False;fruit;pear;peer;33
2020-03-08;False;fruit;pear;peer;42
2020-03-15;False;fruit;pear;peer;46
2020-03-22;False;fruit;pear;peer;41
2020-03-29;False;fruit;pear;peer;41
2020-04-05;False;fruit;pear;peer;70
2020-04-12;False;fruit;pear;peer;45
2020-04-19;False;fruit;pear;peer;52
2020-04-26;False;fruit;pear;peer;45
2020-05-03;False;fruit;pear;peer;52
2020-05-10;False;fruit;pear;peer;41
2020-05-17;False;fruit;pear;peer;58
2020-05-24;False;fruit;pear;peer;47
2020-05-31;False;fruit;pear;peer;32
2020-06-07;False;fruit;pear;peer;44
2020-06-14;False;fruit;pear;peer;31
2020-06-21;False;fruit;pear;peer;26
2020-06-28;False;fruit;pear;peer;16
2020-07-05;False;fruit;pear;peer;24
2020-07-12;False;fruit;pear;peer;31
2020-07-19;False;fruit;pear;peer;35
2020-07-26;False;fruit;pear;peer;31
2020-08-02;False;fruit;pear;peer;33
2020-08-09;False;fruit;pear;peer;46
2020-08-16;False;fruit;pear;peer;45
2020-08-23;False;fruit;pear;peer;50
2020-08-30;False;fruit;pear;peer;44
2020-09-06;False;fruit;pear;peer;52
2020-09-13;False;fruit;pear;peer;66
2020-09-20;False;fruit;pear;peer;57
2020-09-27;False;fruit;pear;peer;73
2020-10-04;False;fruit;pear;peer;67
2020-10-11;False;fruit;pear;peer;68
2020-10-18;False;fruit;pear;peer;68
2020-10-25;False;fruit;pear;peer;53
2020-11-01;False;fruit;pear;peer;37
2020-11-08;False;fruit;pear;peer;62
2020-11-15;False;fruit;pear;peer;62
2020-11-22;False;fruit;pear;peer;55
2020-11-29;False;fruit;pear;peer;54
2020-12-06;False;fruit;pear;peer;42
2020-12-13;False;fruit;pear;peer;60
2020-12-20;False;fruit;pear;peer;92
2020-12-27;False;fruit;pear;peer;54
2021-01-03;False;fruit;pear;peer;38
2021-01-10;False;fruit;pear;peer;58
2021-01-17;False;fruit;pear;peer;49
2021-01-24;False;fruit;pear;peer;55
2021-01-31;False;fruit;pear;peer;67
2021-02-07;False;fruit;pear;peer;61
2021-02-14;False;fruit;pear;peer;62
2021-02-21;False;fruit;pear;peer;44
2021-02-28;False;fruit;pear;peer;46
2021-03-07;False;fruit;pear;peer;41
2021-03-14;False;fruit;pear;peer;48
2021-03-21;False;fruit;pear;peer;34
2021-03-28;False;fruit;pear;peer;45
2021-04-04;False;fruit;pear;peer;41
2021-04-11;False;fruit;pear;peer;33
2021-04-18;False;fruit;pear;peer;46
2021-04-25;False;fruit;pear;peer;46
2021-05-02;False;fruit;pear;peer;45
2021-05-09;False;fruit;pear;peer;27
2021-05-16;False;fruit;pear;peer;30
2021-05-23;False;fruit;pear;peer;35
2021-05-30;False;fruit;pear;peer;32
2021-06-06;False;fruit;pear;peer;37
2021-06-13;False;fruit;pear;peer;26
2021-06-20;False;fruit;pear;peer;25
2021-06-27;False;fruit;pear;peer;31
2021-07-04;False;fruit;pear;peer;14
2021-07-11;False;fruit;pear;peer;25
2021-07-18;False;fruit;pear;peer;46
2021-07-25;False;fruit;pear;peer;29
2021-08-01;False;fruit;pear;peer;27
2021-08-08;False;fruit;pear;peer;32
2021-08-15;False;fruit;pear;peer;35
2021-08-22;False;fruit;pear;peer;26
2021-08-29;False;fruit;pear;peer;26
2021-09-05;False;fruit;pear;peer;47
2021-09-12;False;fruit;pear;peer;33
2021-09-19;False;fruit;pear;peer;46
2021-09-26;False;fruit;pear;peer;49
2021-10-03;False;fruit;pear;peer;50
2021-10-10;False;fruit;pear;peer;59
2021-10-17;False;fruit;pear;peer;64
2021-10-24;False;fruit;pear;peer;49
2021-10-31;False;fruit;pear;peer;52
2021-11-07;False;fruit;pear;peer;39
2021-11-14;False;fruit;pear;peer;53
2021-11-21;False;fruit;pear;peer;56
2021-11-28;False;fruit;pear;peer;44
2021-12-05;False;fruit;pear;peer;43
2021-12-12;False;fruit;pear;peer;49
2021-12-19;False;fruit;pear;peer;85
2021-12-26;False;fruit;pear;peer;57
2017-12-31;False;fruit;peach;perzik;25
2018-01-07;False;fruit;peach;perzik;15
2018-01-14;False;fruit;peach;perzik;23
2018-01-21;False;fruit;peach;perzik;29
2018-01-28;False;fruit;peach;perzik;19
2018-02-04;False;fruit;peach;perzik;25
2018-02-11;False;fruit;peach;perzik;24
2018-02-18;False;fruit;peach;perzik;22
2018-02-25;False;fruit;peach;perzik;33
2018-03-04;False;fruit;peach;perzik;15
2018-03-11;False;fruit;peach;perzik;20
2018-03-18;False;fruit;peach;perzik;17
2018-03-25;False;fruit;peach;perzik;24
2018-04-01;False;fruit;peach;perzik;22
2018-04-08;False;fruit;peach;perzik;26
2018-04-15;False;fruit;peach;perzik;34
2018-04-22;False;fruit;peach;perzik;25
2018-04-29;False;fruit;peach;perzik;32
2018-05-06;False;fruit;peach;perzik;35
2018-05-13;False;fruit;peach;perzik;34
2018-05-20;False;fruit;peach;perzik;50
2018-05-27;False;fruit;peach;perzik;70
2018-06-03;False;fruit;peach;perzik;77
2018-06-10;False;fruit;peach;perzik;66
2018-06-17;False;fruit;peach;perzik;43
2018-06-24;False;fruit;peach;perzik;68
2018-07-01;False;fruit;peach;perzik;90
2018-07-08;False;fruit;peach;perzik;59
2018-07-15;False;fruit;peach;perzik;73
2018-07-22;False;fruit;peach;perzik;74
2018-07-29;False;fruit;peach;perzik;73
2018-08-05;False;fruit;peach;perzik;49
2018-08-12;False;fruit;peach;perzik;50
2018-08-19;False;fruit;peach;perzik;55
2018-08-26;False;fruit;peach;perzik;71
2018-09-02;False;fruit;peach;perzik;46
2018-09-09;False;fruit;peach;perzik;43
2018-09-16;False;fruit;peach;perzik;35
2018-09-23;False;fruit;peach;perzik;21
2018-09-30;False;fruit;peach;perzik;25
2018-10-07;False;fruit;peach;perzik;18
2018-10-14;False;fruit;peach;perzik;16
2018-10-21;False;fruit;peach;perzik;20
2018-10-28;False;fruit;peach;perzik;18
2018-11-04;False;fruit;peach;perzik;7
2018-11-11;False;fruit;peach;perzik;4
2018-11-18;False;fruit;peach;perzik;18
2018-11-25;False;fruit;peach;perzik;19
2018-12-02;False;fruit;peach;perzik;15
2018-12-09;False;fruit;peach;perzik;22
2018-12-16;False;fruit;peach;perzik;29
2018-12-23;False;fruit;peach;perzik;30
2018-12-30;False;fruit;peach;perzik;13
2019-01-06;False;fruit;peach;perzik;16
2019-01-13;False;fruit;peach;perzik;22
2019-01-20;False;fruit;peach;perzik;26
2019-01-27;False;fruit;peach;perzik;24
2019-02-03;False;fruit;peach;perzik;28
2019-02-10;False;fruit;peach;perzik;26
2019-02-17;False;fruit;peach;perzik;31
2019-02-24;False;fruit;peach;perzik;22
2019-03-03;False;fruit;peach;perzik;24
2019-03-10;False;fruit;peach;perzik;37
2019-03-17;False;fruit;peach;perzik;27
2019-03-24;False;fruit;peach;perzik;25
2019-03-31;False;fruit;peach;perzik;18
2019-04-07;False;fruit;peach;perzik;29
2019-04-14;False;fruit;peach;perzik;23
2019-04-21;False;fruit;peach;perzik;39
2019-04-28;False;fruit;peach;perzik;23
2019-05-05;False;fruit;peach;perzik;34
2019-05-12;False;fruit;peach;perzik;38
2019-05-19;False;fruit;peach;perzik;44
2019-05-26;False;fruit;peach;perzik;65
2019-06-02;False;fruit;peach;perzik;64
2019-06-09;False;fruit;peach;perzik;63
2019-06-16;False;fruit;peach;perzik;69
2019-06-23;False;fruit;peach;perzik;71
2019-06-30;False;fruit;peach;perzik;60
2019-07-07;False;fruit;peach;perzik;74
2019-07-14;False;fruit;peach;perzik;64
2019-07-21;False;fruit;peach;perzik;73
2019-07-28;False;fruit;peach;perzik;64
2019-08-04;False;fruit;peach;perzik;48
2019-08-11;False;fruit;peach;perzik;52
2019-08-18;False;fruit;peach;perzik;65
2019-08-25;False;fruit;peach;perzik;63
2019-09-01;False;fruit;peach;perzik;59
2019-09-08;False;fruit;peach;perzik;42
2019-09-15;False;fruit;peach;perzik;45
2019-09-22;False;fruit;peach;perzik;41
2019-09-29;False;fruit;peach;perzik;15
2019-10-06;False;fruit;peach;perzik;27
2019-10-13;False;fruit;peach;perzik;27
2019-10-20;False;fruit;peach;perzik;32
2019-10-27;False;fruit;peach;perzik;12
2019-11-03;False;fruit;peach;perzik;20
2019-11-10;False;fruit;peach;perzik;17
2019-11-17;False;fruit;peach;perzik;22
2019-11-24;False;fruit;peach;perzik;13
2019-12-01;False;fruit;peach;perzik;25
2019-12-08;False;fruit;peach;perzik;25
2019-12-15;False;fruit;peach;perzik;23
2019-12-22;False;fruit;peach;perzik;39
2019-12-29;False;fruit;peach;perzik;34
2020-01-05;False;fruit;peach;perzik;32
2020-01-12;False;fruit;peach;perzik;23
2020-01-19;False;fruit;peach;perzik;21
2020-01-26;False;fruit;peach;perzik;24
2020-02-02;False;fruit;peach;perzik;26
2020-02-09;False;fruit;peach;perzik;32
2020-02-16;False;fruit;peach;perzik;34
2020-02-23;False;fruit;peach;perzik;29
2020-03-01;False;fruit;peach;perzik;23
2020-03-08;False;fruit;peach;perzik;29
2020-03-15;False;fruit;peach;perzik;19
2020-03-22;False;fruit;peach;perzik;31
2020-03-29;False;fruit;peach;perzik;27
2020-04-05;False;fruit;peach;perzik;39
2020-04-12;False;fruit;peach;perzik;32
2020-04-19;False;fruit;peach;perzik;39
2020-04-26;False;fruit;peach;perzik;44
2020-05-03;False;fruit;peach;perzik;55
2020-05-10;False;fruit;peach;perzik;40
2020-05-17;False;fruit;peach;perzik;65
2020-05-24;False;fruit;peach;perzik;81
2020-05-31;False;fruit;peach;perzik;76
2020-06-07;False;fruit;peach;perzik;55
2020-06-14;False;fruit;peach;perzik;63
2020-06-21;False;fruit;peach;perzik;73
2020-06-28;False;fruit;peach;perzik;67
2020-07-05;False;fruit;peach;perzik;61
2020-07-12;False;fruit;peach;perzik;66
2020-07-19;False;fruit;peach;perzik;54
2020-07-26;False;fruit;peach;perzik;81
2020-08-02;False;fruit;peach;perzik;100
2020-08-09;False;fruit;peach;perzik;86
2020-08-16;False;fruit;peach;perzik;53
2020-08-23;False;fruit;peach;perzik;41
2020-08-30;False;fruit;peach;perzik;25
2020-09-06;False;fruit;peach;perzik;28
2020-09-13;False;fruit;peach;perzik;53
2020-09-20;False;fruit;peach;perzik;35
2020-09-27;False;fruit;peach;perzik;14
2020-10-04;False;fruit;peach;perzik;25
2020-10-11;False;fruit;peach;perzik;11
2020-10-18;False;fruit;peach;perzik;38
2020-10-25;False;fruit;peach;perzik;26
2020-11-01;False;fruit;peach;perzik;36
2020-11-08;False;fruit;peach;perzik;20
2020-11-15;False;fruit;peach;perzik;33
2020-11-22;False;fruit;peach;perzik;38
2020-11-29;False;fruit;peach;perzik;27
2020-12-06;False;fruit;peach;perzik;25
2020-12-13;False;fruit;peach;perzik;34
2020-12-20;False;fruit;peach;perzik;47
2020-12-27;False;fruit;peach;perzik;39
2021-01-03;False;fruit;peach;perzik;32
2021-01-10;False;fruit;peach;perzik;34
2021-01-17;False;fruit;peach;perzik;22
2021-01-24;False;fruit;peach;perzik;25
2021-01-31;False;fruit;peach;perzik;32
2021-02-07;False;fruit;peach;perzik;20
2021-02-14;False;fruit;peach;perzik;25
2021-02-21;False;fruit;peach;perzik;24
2021-02-28;False;fruit;peach;perzik;31
2021-03-07;False;fruit;peach;perzik;36
2021-03-14;False;fruit;peach;perzik;33
2021-03-21;False;fruit;peach;perzik;41
2021-03-28;False;fruit;peach;perzik;29
2021-04-04;False;fruit;peach;perzik;35
2021-04-11;False;fruit;peach;perzik;41
2021-04-18;False;fruit;peach;perzik;35
2021-04-25;False;fruit;peach;perzik;56
2021-05-02;False;fruit;peach;perzik;29
2021-05-09;False;fruit;peach;perzik;44
2021-05-16;False;fruit;peach;perzik;37
2021-05-23;False;fruit;peach;perzik;68
2021-05-30;False;fruit;peach;perzik;84
2021-06-06;False;fruit;peach;perzik;56
2021-06-13;False;fruit;peach;perzik;59
2021-06-20;False;fruit;peach;perzik;77
2021-06-27;False;fruit;peach;perzik;46
2021-07-04;False;fruit;peach;perzik;59
2021-07-11;False;fruit;peach;perzik;61
2021-07-18;False;fruit;peach;perzik;76
2021-07-25;False;fruit;peach;perzik;63
2021-08-01;False;fruit;peach;perzik;80
2021-08-08;False;fruit;peach;perzik;79
2021-08-15;False;fruit;peach;perzik;53
2021-08-22;False;fruit;peach;perzik;55
2021-08-29;False;fruit;peach;perzik;47
2021-09-05;False;fruit;peach;perzik;51
2021-09-12;False;fruit;peach;perzik;32
2021-09-19;False;fruit;peach;perzik;29
2021-09-26;False;fruit;peach;perzik;24
2021-10-03;False;fruit;peach;perzik;29
2021-10-10;False;fruit;peach;perzik;31
2021-10-17;False;fruit;peach;perzik;28
2021-10-24;False;fruit;peach;perzik;26
2021-10-31;False;fruit;peach;perzik;29
2021-11-07;False;fruit;peach;perzik;32
2021-11-14;False;fruit;peach;perzik;24
2021-11-21;False;fruit;peach;perzik;3
2021-11-28;False;fruit;peach;perzik;15
2021-12-05;False;fruit;peach;perzik;26
2021-12-12;False;fruit;peach;perzik;28
2021-12-19;False;fruit;peach;perzik;46
2021-12-26;False;fruit;peach;perzik;45
2017-12-31;False;fruit;orange;sinaasappel;30
2018-01-07;False;fruit;orange;sinaasappel;36
2018-01-14;False;fruit;orange;sinaasappel;44
2018-01-21;False;fruit;orange;sinaasappel;29
2018-01-28;False;fruit;orange;sinaasappel;36
2018-02-04;False;fruit;orange;sinaasappel;38
2018-02-11;False;fruit;orange;sinaasappel;33
2018-02-18;False;fruit;orange;sinaasappel;41
2018-02-25;False;fruit;orange;sinaasappel;42
2018-03-04;False;fruit;orange;sinaasappel;34
2018-03-11;False;fruit;orange;sinaasappel;40
2018-03-18;False;fruit;orange;sinaasappel;35
2018-03-25;False;fruit;orange;sinaasappel;47
2018-04-01;False;fruit;orange;sinaasappel;30
2018-04-08;False;fruit;orange;sinaasappel;42
2018-04-15;False;fruit;orange;sinaasappel;27
2018-04-22;False;fruit;orange;sinaasappel;29
2018-04-29;False;fruit;orange;sinaasappel;36
2018-05-06;False;fruit;orange;sinaasappel;44
2018-05-13;False;fruit;orange;sinaasappel;40
2018-05-20;False;fruit;orange;sinaasappel;31
2018-05-27;False;fruit;orange;sinaasappel;25
2018-06-03;False;fruit;orange;sinaasappel;32
2018-06-10;False;fruit;orange;sinaasappel;24
2018-06-17;False;fruit;orange;sinaasappel;32
2018-06-24;False;fruit;orange;sinaasappel;25
2018-07-01;False;fruit;orange;sinaasappel;33
2018-07-08;False;fruit;orange;sinaasappel;27
2018-07-15;False;fruit;orange;sinaasappel;32
2018-07-22;False;fruit;orange;sinaasappel;26
2018-07-29;False;fruit;orange;sinaasappel;28
2018-08-05;False;fruit;orange;sinaasappel;25
2018-08-12;False;fruit;orange;sinaasappel;26
2018-08-19;False;fruit;orange;sinaasappel;28
2018-08-26;False;fruit;orange;sinaasappel;28
2018-09-02;False;fruit;orange;sinaasappel;30
2018-09-09;False;fruit;orange;sinaasappel;26
2018-09-16;False;fruit;orange;sinaasappel;18
2018-09-23;False;fruit;orange;sinaasappel;27
2018-09-30;False;fruit;orange;sinaasappel;31
2018-10-07;False;fruit;orange;sinaasappel;24
2018-10-14;False;fruit;orange;sinaasappel;31
2018-10-21;False;fruit;orange;sinaasappel;41
2018-10-28;False;fruit;orange;sinaasappel;26
2018-11-04;False;fruit;orange;sinaasappel;29
2018-11-11;False;fruit;orange;sinaasappel;33
2018-11-18;False;fruit;orange;sinaasappel;29
2018-11-25;False;fruit;orange;sinaasappel;40
2018-12-02;False;fruit;orange;sinaasappel;36
2018-12-09;False;fruit;orange;sinaasappel;44
2018-12-16;False;fruit;orange;sinaasappel;65
2018-12-23;False;fruit;orange;sinaasappel;72
2018-12-30;False;fruit;orange;sinaasappel;40
2019-01-06;False;fruit;orange;sinaasappel;40
2019-01-13;False;fruit;orange;sinaasappel;41
2019-01-20;False;fruit;orange;sinaasappel;41
2019-01-27;False;fruit;orange;sinaasappel;44
2019-02-03;False;fruit;orange;sinaasappel;40
2019-02-10;False;fruit;orange;sinaasappel;52
2019-02-17;False;fruit;orange;sinaasappel;36
2019-02-24;False;fruit;orange;sinaasappel;41
2019-03-03;False;fruit;orange;sinaasappel;27
2019-03-10;False;fruit;orange;sinaasappel;27
2019-03-17;False;fruit;orange;sinaasappel;31
2019-03-24;False;fruit;orange;sinaasappel;28
2019-03-31;False;fruit;orange;sinaasappel;37
2019-04-07;False;fruit;orange;sinaasappel;37
2019-04-14;False;fruit;orange;sinaasappel;36
2019-04-21;False;fruit;orange;sinaasappel;43
2019-04-28;False;fruit;orange;sinaasappel;36
2019-05-05;False;fruit;orange;sinaasappel;26
2019-05-12;False;fruit;orange;sinaasappel;34
2019-05-19;False;fruit;orange;sinaasappel;29
2019-05-26;False;fruit;orange;sinaasappel;27
2019-06-02;False;fruit;orange;sinaasappel;29
2019-06-09;False;fruit;orange;sinaasappel;34
2019-06-16;False;fruit;orange;sinaasappel;21
2019-06-23;False;fruit;orange;sinaasappel;26
2019-06-30;False;fruit;orange;sinaasappel;26
2019-07-07;False;fruit;orange;sinaasappel;30
2019-07-14;False;fruit;orange;sinaasappel;24
2019-07-21;False;fruit;orange;sinaasappel;35
2019-07-28;False;fruit;orange;sinaasappel;26
2019-08-04;False;fruit;orange;sinaasappel;34
2019-08-11;False;fruit;orange;sinaasappel;25
2019-08-18;False;fruit;orange;sinaasappel;35
2019-08-25;False;fruit;orange;sinaasappel;28
2019-09-01;False;fruit;orange;sinaasappel;26
2019-09-08;False;fruit;orange;sinaasappel;35
2019-09-15;False;fruit;orange;sinaasappel;21
2019-09-22;False;fruit;orange;sinaasappel;25
2019-09-29;False;fruit;orange;sinaasappel;39
2019-10-06;False;fruit;orange;sinaasappel;27
2019-10-13;False;fruit;orange;sinaasappel;32
2019-10-20;False;fruit;orange;sinaasappel;30
2019-10-27;False;fruit;orange;sinaasappel;43
2019-11-03;False;fruit;orange;sinaasappel;38
2019-11-10;False;fruit;orange;sinaasappel;30
2019-11-17;False;fruit;orange;sinaasappel;41
2019-11-24;False;fruit;orange;sinaasappel;30
2019-12-01;False;fruit;orange;sinaasappel;46
2019-12-08;False;fruit;orange;sinaasappel;46
2019-12-15;False;fruit;orange;sinaasappel;57
2019-12-22;False;fruit;orange;sinaasappel;88
2019-12-29;False;fruit;orange;sinaasappel;34
2020-01-05;False;fruit;orange;sinaasappel;52
2020-01-12;False;fruit;orange;sinaasappel;44
2020-01-19;False;fruit;orange;sinaasappel;57
2020-01-26;False;fruit;orange;sinaasappel;39
2020-02-02;False;fruit;orange;sinaasappel;44
2020-02-09;False;fruit;orange;sinaasappel;31
2020-02-16;False;fruit;orange;sinaasappel;27
2020-02-23;False;fruit;orange;sinaasappel;38
2020-03-01;False;fruit;orange;sinaasappel;44
2020-03-08;False;fruit;orange;sinaasappel;39
2020-03-15;False;fruit;orange;sinaasappel;57
2020-03-22;False;fruit;orange;sinaasappel;47
2020-03-29;False;fruit;orange;sinaasappel;56
2020-04-05;False;fruit;orange;sinaasappel;53
2020-04-12;False;fruit;orange;sinaasappel;52
2020-04-19;False;fruit;orange;sinaasappel;67
2020-04-26;False;fruit;orange;sinaasappel;56
2020-05-03;False;fruit;orange;sinaasappel;51
2020-05-10;False;fruit;orange;sinaasappel;41
2020-05-17;False;fruit;orange;sinaasappel;42
2020-05-24;False;fruit;orange;sinaasappel;40
2020-05-31;False;fruit;orange;sinaasappel;44
2020-06-07;False;fruit;orange;sinaasappel;38
2020-06-14;False;fruit;orange;sinaasappel;35
2020-06-21;False;fruit;orange;sinaasappel;27
2020-06-28;False;fruit;orange;sinaasappel;31
2020-07-05;False;fruit;orange;sinaasappel;22
2020-07-12;False;fruit;orange;sinaasappel;30
2020-07-19;False;fruit;orange;sinaasappel;42
2020-07-26;False;fruit;orange;sinaasappel;33
2020-08-02;False;fruit;orange;sinaasappel;33
2020-08-09;False;fruit;orange;sinaasappel;34
2020-08-16;False;fruit;orange;sinaasappel;31
2020-08-23;False;fruit;orange;sinaasappel;33
2020-08-30;False;fruit;orange;sinaasappel;37
2020-09-06;False;fruit;orange;sinaasappel;32
2020-09-13;False;fruit;orange;sinaasappel;30
2020-09-20;False;fruit;orange;sinaasappel;34
2020-09-27;False;fruit;orange;sinaasappel;44
2020-10-04;False;fruit;orange;sinaasappel;43
2020-10-11;False;fruit;orange;sinaasappel;32
2020-10-18;False;fruit;orange;sinaasappel;43
2020-10-25;False;fruit;orange;sinaasappel;44
2020-11-01;False;fruit;orange;sinaasappel;40
2020-11-08;False;fruit;orange;sinaasappel;31
2020-11-15;False;fruit;orange;sinaasappel;34
2020-11-22;False;fruit;orange;sinaasappel;39
2020-11-29;False;fruit;orange;sinaasappel;32
2020-12-06;False;fruit;orange;sinaasappel;45
2020-12-13;False;fruit;orange;sinaasappel;53
2020-12-20;False;fruit;orange;sinaasappel;100
2020-12-27;False;fruit;orange;sinaasappel;59
2021-01-03;False;fruit;orange;sinaasappel;42
2021-01-10;False;fruit;orange;sinaasappel;60
2021-01-17;False;fruit;orange;sinaasappel;51
2021-01-24;False;fruit;orange;sinaasappel;49
2021-01-31;False;fruit;orange;sinaasappel;45
2021-02-07;False;fruit;orange;sinaasappel;40
2021-02-14;False;fruit;orange;sinaasappel;65
2021-02-21;False;fruit;orange;sinaasappel;34
2021-02-28;False;fruit;orange;sinaasappel;43
2021-03-07;False;fruit;orange;sinaasappel;47
2021-03-14;False;fruit;orange;sinaasappel;39
2021-03-21;False;fruit;orange;sinaasappel;46
2021-03-28;False;fruit;orange;sinaasappel;46
2021-04-04;False;fruit;orange;sinaasappel;38
2021-04-11;False;fruit;orange;sinaasappel;42
2021-04-18;False;fruit;orange;sinaasappel;41
2021-04-25;False;fruit;orange;sinaasappel;49
2021-05-02;False;fruit;orange;sinaasappel;39
2021-05-09;False;fruit;orange;sinaasappel;45
2021-05-16;False;fruit;orange;sinaasappel;37
2021-05-23;False;fruit;orange;sinaasappel;40
2021-05-30;False;fruit;orange;sinaasappel;45
2021-06-06;False;fruit;orange;sinaasappel;45
2021-06-13;False;fruit;orange;sinaasappel;27
2021-06-20;False;fruit;orange;sinaasappel;33
2021-06-27;False;fruit;orange;sinaasappel;32
